rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
84,"spotify:track:5Q9eu9rQJd9tOGszZqqsQf","Derya Bedavacı","Çık Artık Aklımdan","SONY MUSIC TURKEY",34,74,6,"874825"
85,"spotify:track:2CtLf9f4qAJC7ZVR0qBXWf","Mustafa Sandal","Tesir Altında","DOĞAN MÜZİK YAPIM",46,70,13,"863856"
86,"spotify:track:6VDMOQPxx7JTv82AAZ83RZ","Tan Taşçı","Yok Başka Hayalim","TCTVL, Under Exclusive Licence to ONErpm",67,144,23,"862469"
87,"spotify:track:6yBVZ7n0GwTdITxphKiuG8","Sezen Aksu","Şuh Nefes - Ceceli","EMI - Kent Elektronik Sanayi ve Ticaret A.S.",24,77,6,"853476"
88,"spotify:track:1PKBCJV5GZOr2wbBW4CIqe","Melike Şahin","Durma Yürüsene","Gülbaba Records",41,125,59,"852467"
89,"spotify:track:1X2dVSqwG22eENVjazeAB2","Keskin, Wegh","55-53","RedKeys Music",6,117,13,"849945"
90,"spotify:track:3UTNZ3EexySSNPfRkIpJ2d","Gülşen","Bir İhtimal Biliyorum","DOĞAN MÜZİK YAPIM",1,75,69,"841533"
91,"spotify:track:7wSiIzgBSzNFDbVDgxCqeO","Velet","Roman Olur Yazsam Seni","2025 x Neef Social",1,80,17,"840693"
92,"spotify:track:3Gpffv3gaD1UxQPeElIjCp","Semicenk","Batık Gemi","Eva Records & DMC",5,78,85,"837039"
93,"spotify:track:4HuB9A0O1XwmwTVtTgODm8","Ati242","25","PMC",12,94,168,"836598"
94,"spotify:track:676VUuntnKLSYPeQCadLAU","EDIS, Zeynep Bastık","Yatakta Kardiyo","EDS Company",36,36,2,"835957"
95,"spotify:track:49Iygx392WIEaP29lq7FOR","Mustafa Sandal","Aya Benzer","DOĞAN MÜZİK YAPIM",70,105,44,"835891"
96,"spotify:track:37UtxZlR7UXMInXGgauHzT","Ahmet Kaya","Şiire Gazele","Barış Müzik",79,89,20,"829228"
97,"spotify:track:4LmZ9i14ulI6YGe7q7ED3R","Poizi, SNOW","GEÇMİŞİMDEN KAÇTIM","ZUNA",44,123,17,"824486"
98,"spotify:track:4y3QBJf9E8yDJCEFbRK8xk","Simge","Yankı","DOĞAN MÜZİK YAPIM",36,92,145,"818230"
99,"spotify:track:13THdxqHT11aSk3G8nUDzZ","Mavi Gri","Altüst Olmuşum","Mavi Gri",11,97,215,"815418"
100,"spotify:track:1dR9wy1C7PWn4HwEsgCRDv","UZI, Aksan","MA CHÉRIE","EMI - Kent Elektronik Sanayi ve Ticaret A.S.",81,95,3,"813949"
101,"spotify:track:1TxvnXbTRmYwtlkFEn8Rpb","Göksel","Uzaktan","AVRUPA MÜZİK YAPIM",25,82,59,"808253"
102,"spotify:track:3V9Cf4pENsRh02WTMJ726n","Yaşar","Divane","LİRİK MÜZİK",49,91,10,"804625"
103,"spotify:track:1O3utGlqPaNnTX1ZeRXLQY","BLOK3","UYUZ","Mundo Music",7,107,43,"803002"
104,"spotify:track:4mwKj8jNSq8eTp3ylpcBAE","Nazan Öncel","Beni Hatırla","Nazan Öncel",15,157,57,"799851"
105,"spotify:track:2Tv2XmPGs0A8esmc4gBkX4","Model","Mey","GNL",59,106,60,"797359"
106,"spotify:track:24QL6OovqvjJ7cDxBd5Fwl","Era7capone, KERO","DURULDUM","ZUNA",1,84,29,"792923"
